wals.code	glottocode	name	latitude	longitude	macroarea	genus	family	sample 100	sample 200
mdz	mada1282	Mada (in Nigeria)	8.75	8.25	Africa	Platoid	Niger-Congo	FALSE	FALSE
tik	tika1246	Tikar	5.833333333	11.66666667	Africa	Bantoid	Niger-Congo	FALSE	FALSE
kwn	kwan1273	Kwangali	-18	19.5	Africa	Bantoid	Niger-Congo	FALSE	FALSE
nge	ngem1255	Ngemba	6.2	10	Africa	Bantoid	Niger-Congo	FALSE	FALSE
nde	nand1264	Nande	-0.083333333	29.16666667	Africa	Bantoid	Niger-Congo	FALSE	FALSE
kpe	libe1247	Kpelle	7	-10	Africa	Western Mande	Mande	FALSE	FALSE
iso	isok1239	Isoko	5.5	6.25	Africa	Edoid	Niger-Congo	FALSE	FALSE
tou	sout2797	Southern Toussian	11	-4.666666667	Africa	Tusia	Niger-Congo	FALSE	FALSE
ron	ronn1241	Ron	9	8.75	Africa	West Chadic	Afro-Asiatic	FALSE	FALSE
rnd	rund1242	Rundi	-3.5	30	Africa	Bantoid	Niger-Congo	FALSE	FALSE
dua	dual1243	Duala	4	9.416666667	Africa	Bantoid	Niger-Congo	FALSE	FALSE
xam	xamm1241	/Xam	-31	21	Africa	Tu	Tu	FALSE	FALSE
izi	izie1238	Izi	6.333333333	8	Africa	Igboid	Niger-Congo	FALSE	FALSE
noo	noon1242	Noon	14.83333333	-16.83333333	Africa	Cangin	Niger-Congo	FALSE	FALSE
amr	moro1292	Arabic (Moroccan)	34	-6	Africa	Semitic	Afro-Asiatic	FALSE	FALSE
atu	tuni1259	Arabic (Tunisian)	36.75	10.25	Africa	Semitic	Afro-Asiatic	FALSE	FALSE
ael	liby1240	Arabic (Eastern Libyan)	32	22	Africa	Semitic	Afro-Asiatic	FALSE	FALSE
abb	chad1249	Arabic (Chadian)	13.83333333	20.83333333	Africa	Semitic	Afro-Asiatic	FALSE	FALSE
arn	chad1249	Arabic (Borno Nigerian)	8.583333333	12.41666667	Africa	Semitic	Afro-Asiatic	FALSE	FALSE
gdr	gida1247	Gidar	10	14	Africa	Biu-Mandara	Afro-Asiatic	FALSE	FALSE
mby	mbay1241	Mbay	8.25	17.5	Africa	Bongo-Bagirmi	Central Sudanic	FALSE	FALSE
gbk	nort2775	Gbaya (Northwest)	6	15	Africa	Gbaya-Manza-Ngbaka	Niger-Congo	FALSE	FALSE
gbb	gbay1287	Gbeya Bossangoa	6.666666667	17.5	Africa	Gbaya-Manza-Ngbaka	Niger-Congo	FALSE	FALSE
mdo	gbay1281	Mbodomo	4.5	15.5	Africa	Gbaya-Manza-Ngbaka	Niger-Congo	FALSE	FALSE
duk	huns1239	Duka	11.16666667	5.083333333	Africa	Kainji	Niger-Congo	FALSE	FALSE
ban	bana1305	Bana	10.41666667	13.58333333	Africa	Biu-Mandara	Afro-Asiatic	FALSE	FALSE
bka	baka1274	Baka (in South Sudan)	4.833333333	29.25	Africa	Bongo-Bagirmi	Central Sudanic	FALSE	FALSE
bak	baka1272	Baka (in Cameroon)	2.583333333	13.58333333	Africa	Ubangi	Niger-Congo	FALSE	FALSE
adi	adio1239	Adioukrou	5.416666667	-4.583333333	Africa	Kwa	Niger-Congo	FALSE	FALSE
fon	fonn1241	Fongbe	6.416666667	2.166666667	Africa	Kwa	Niger-Congo	FALSE	FALSE
bsr	bass1258	Basari	12.66666667	-13	Africa	Tenda	Niger-Congo	FALSE	FALSE
yba	yamb1251	Yamba	6.416666667	11.08333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
ren	rend1243	Rendille	2	37.5	Africa	Lowland East Cushitic	Afro-Asiatic	FALSE	FALSE
ewa	ewee1241	Ewe (Anglo)	6	1	Africa	Kwa	Niger-Congo	FALSE	FALSE
ewe	ewee1241	Ewe	6.333333333	0.416666667	Africa	Kwa	Niger-Congo	FALSE	TRUE
yms	yems1235	Yemsa	7.833333333	37.33333333	Africa	North Omotic	Afro-Asiatic	FALSE	FALSE
kss	sout2778	Kisi (Southern)	8.5	-10.25	Africa	Mel	Niger-Congo	FALSE	FALSE
kis	kiss1245	Kisi	8.833333333	-10.16666667	Africa	Mel	Niger-Congo	FALSE	FALSE
mmw	mamb1296	Mambwe	-9.083333333	31.16666667	Africa	Bantoid	Niger-Congo	FALSE	FALSE
ald	alla1248	Alladian	5.166666667	-4.333333333	Africa	Kwa	Niger-Congo	FALSE	FALSE
tki	tuki1240	Tuki	4.583333333	11.5	Africa	Bantoid	Niger-Congo	FALSE	FALSE
soq	soqo1240	Soqotri	12.5	54	Africa	Semitic	Afro-Asiatic	FALSE	FALSE
lgi	lang1320	Langi	-4.5	36	Africa	Bantoid	Niger-Congo	FALSE	FALSE
kmj	kara1483	Karimojong	3	34.16666667	Africa	Nilotic	Eastern Sudanic	FALSE	FALSE
muh	seba1251	Muher	8.166666667	38.16666667	Africa	Semitic	Afro-Asiatic	FALSE	FALSE
tet	tete1250	Tetela	-4	24	Africa	Bantoid	Niger-Congo	FALSE	FALSE
day	dayy1236	Day	8.75	17.83333333	Africa	Day	Niger-Congo	FALSE	FALSE
bmb	bimo1239	Bimoba	10.5	0	Africa	Northern-Central Gur	Niger-Congo	FALSE	FALSE
ksp	kimm1246	Kosop	9.916666667	15.91666667	Africa	Kim	Niger-Congo	FALSE	FALSE
irq	iraq1241	Iraqw	-4	35.5	Africa	Southern Cushitic	Afro-Asiatic	FALSE	TRUE
toz	tong1318	Tonga (in Zambia)	-17	27	Africa	Bantoid	Niger-Congo	FALSE	FALSE
nob	nobi1240	Nobiin	21	31	Africa	Nubian	Eastern Sudanic	FALSE	FALSE
diz	dizi1235	Dizi	6.166666667	36.5	Africa	Dizoid	Afro-Asiatic	FALSE	FALSE
tna	turk1308	Turkana	3	35.5	Africa	Nilotic	Eastern Sudanic	FALSE	FALSE
giz	maro1246	Giziga	10.33333333	14.16666667	Africa	Biu-Mandara	Afro-Asiatic	FALSE	FALSE
nar	nara1262	Nara (in Ethiopia)	15.08333333	37.58333333	Africa	Nara	Eastern Sudanic	FALSE	FALSE
nza	nzak1247	Nzakara	5	23	Africa	Ubangi	Niger-Congo	FALSE	FALSE
yor	yoru1245	Yoruba	8	4.333333333	Africa	Defoid	Niger-Congo	TRUE	TRUE
bee	beem1239	Beembe	-3.916666667	14.08333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
avo	avok1242	Avokaya	4.666666667	30	Africa	Moru-Ma'di	Central Sudanic	FALSE	FALSE
urh	urho1239	Urhobo	5.583333333	6	Africa	Edoid	Niger-Congo	FALSE	FALSE
kem	qima1242	Kemant	12.66666667	37.41666667	Africa	Central Cushitic	Afro-Asiatic	FALSE	FALSE
sgl	seng1278	Sengele	-1.833333333	17.33333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
tas	tach1250	Tashlhiyt	31	-5	Africa	Berber	Afro-Asiatic	FALSE	FALSE
vag	vagl1239	Vagla	9.416666667	-2.416666667	Africa	Southern-Central Gur	Niger-Congo	FALSE	FALSE
bag	bagi1246	Bagirmi	11.66666667	16	Africa	Bongo-Bagirmi	Central Sudanic	TRUE	TRUE
heh	hehe1240	Hehe	-8	36	Africa	Bantoid	Niger-Congo	FALSE	FALSE
klk	kuoo1238	Koh (Lakka)	8	15.5	Africa	Mbumic	Niger-Congo	FALSE	FALSE
kxo	kxoe1243	Kxoe	-17.5	22.5	Africa	Khoe-Kwadi	Khoe-Kwadi	FALSE	FALSE
lel	lele1276	Lele	9.083333333	15.58333333	Africa	East Chadic	Afro-Asiatic	FALSE	FALSE
lgt	logo1259	Logoti	3.5	30	Africa	Moru-Ma'di	Central Sudanic	FALSE	FALSE
any	anua1242	Anywa	8	33.5	Africa	Nilotic	Eastern Sudanic	FALSE	FALSE
tgo	tsog1243	Tsogo	-1.5	11.33333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
mga	ndun1249	Mondunga	2.25	21.5	Africa	Ubangi	Niger-Congo	FALSE	FALSE
lda	gand1255	Luganda	0.5	32.16666667	Africa	Bantoid	Niger-Congo	FALSE	FALSE
pre	asut1235	Pare	-4	36.5	Africa	Bantoid	Niger-Congo	FALSE	FALSE
msk	ngil1242	Masakin	10.66666667	30	Africa	Talodi	Kordofanian	FALSE	FALSE
kou	komc1235	Kom	6.25	10.33333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
dan	dann1241	Dan	7.5	-8	Africa	Eastern Mande	Mande	FALSE	FALSE
nue	nuer1246	Nuer	8.333333333	32	Africa	Nilotic	Eastern Sudanic	FALSE	FALSE
wob	weno1238	Wobe	7.416666667	-7.333333333	Africa	Kru	Niger-Congo	FALSE	FALSE
mid	mido1240	Midob	15.08333333	26.25	Africa	Nubian	Eastern Sudanic	FALSE	FALSE
mud	mund1327	Mundani	5.666666667	9.916666667	Africa	Bantoid	Niger-Congo	FALSE	FALSE
ter	tera1251	Tera	11	11.83333333	Africa	Biu-Mandara	Afro-Asiatic	FALSE	FALSE
lob	lobi1245	Lobi	10.5	-3.25	Africa	Southern-Central Gur	Niger-Congo	FALSE	FALSE
ora	emai1241	Emai	7.083333333	5.916666667	Africa	Edoid	Niger-Congo	FALSE	FALSE
klb	huba1236	Kilba	10.33333333	13.16666667	Africa	Biu-Mandara	Afro-Asiatic	FALSE	FALSE
rga	rong1268	Ronga	-26	32.5	Africa	Bantoid	Niger-Congo	FALSE	FALSE
lye	lyel1241	Lyele	12.5	-2.666666667	Africa	Southern-Central Gur	Niger-Congo	FALSE	FALSE
bob	bang1354	Bobangi	-1.333333333	17.33333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
juk	juku1254	Jukun	6.916666667	10.41666667	Africa	Platoid	Niger-Congo	FALSE	FALSE
kbu	kane1243	Kanembu	14	15	Africa	Western Saharan	Saharan	FALSE	FALSE
knm	kuna1268	Kunama	14.5	37	Africa	Kunama	Kunama	FALSE	TRUE
shl	shil1265	Shilluk	9.666666667	31.75	Africa	Nilotic	Eastern Sudanic	FALSE	FALSE
fio	koon1244	Fiote	-5.5	14	Africa	Bantoid	Niger-Congo	FALSE	FALSE
kon	koon1244	Kongo	-5	15	Africa	Bantoid	Niger-Congo	FALSE	TRUE
ibi	ibib1240	Ibibio	5.25	7.833333333	Africa	Cross River	Niger-Congo	FALSE	FALSE
bsi	siwi1239	Berber (Siwa)	29.16666667	25.5	Africa	Berber	Afro-Asiatic	FALSE	FALSE
mua	makh1264	Makua	-15	38.66666667	Africa	Bantoid	Niger-Congo	FALSE	FALSE
mkg	mand1436	Mandinka (Gambian)	13.41666667	-16	Africa	Western Mande	Mande	FALSE	FALSE
mdk	mand1436	Mandinka	13	-15.66666667	Africa	Western Mande	Mande	FALSE	FALSE
buj	kwas1243	Bujeba	3	10.16666667	Africa	Bantoid	Niger-Congo	FALSE	FALSE
tes	teso1249	Teso	1.833333333	33.83333333	Africa	Nilotic	Eastern Sudanic	FALSE	FALSE
png	pang1287	Pangwa	-10	34.75	Africa	Bantoid	Niger-Congo	FALSE	FALSE
ldo	orok1266	Londo	5	9.166666667	Africa	Bantoid	Niger-Congo	FALSE	FALSE
kre	gbay1288	Kresh	8.5	24.5	Africa	Kresh	Central Sudanic	FALSE	FALSE
kte	kete1252	Kete	-7	22.83333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
dts	toro1252	Toro So	14.41666667	-3.25	Africa	Dogon	Dogon	FALSE	FALSE
dds	donn1238	Donno So	14.33333333	-3.583333333	Africa	Dogon	Dogon	FALSE	FALSE
ven	vend1245	Venda	-22	30	Africa	Bantoid	Niger-Congo	FALSE	FALSE
gol	gola1255	Gola	7.25	-10.83333333	Africa	Mel	Niger-Congo	FALSE	FALSE
lmb	lamb1271	Lamba	-13	28	Africa	Bantoid	Niger-Congo	FALSE	FALSE
ken	keng1240	Kenga	12	18	Africa	Bongo-Bagirmi	Central Sudanic	FALSE	FALSE
dga	sout2789	Dagaare	10.5	-2.666666667	Africa	Northern-Central Gur	Niger-Congo	FALSE	FALSE
bnk	bank1256	Bankon	4.416666667	9.583333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
ber	bert1248	Berta	10.33333333	34.66666667	Africa	Berta	Berta	FALSE	FALSE
gdi	godi1239	Godié	5.416666667	-5.833333333	Africa	Kru	Niger-Congo	FALSE	FALSE
mmp	mamp1244	Mampruli	10.33333333	-0.666666667	Africa	Northern-Central Gur	Niger-Congo	FALSE	FALSE
bgo	bong1285	Bongo	7.5	28.5	Africa	Bongo-Bagirmi	Central Sudanic	FALSE	FALSE
kga	nucl1379	Kinga	-9	34	Africa	Bantoid	Niger-Congo	FALSE	FALSE
otr	otor1240	Otoro	11.16666667	30.5	Africa	Heiban	Kordofanian	FALSE	FALSE
dug	gaww1239	Dullay (Gollango)	5.5	37.25	Africa	Lowland East Cushitic	Afro-Asiatic	FALSE	FALSE
jmo	jurm1239	Jur Mödö	6	30	Africa	Bongo-Bagirmi	Central Sudanic	FALSE	FALSE
pog	pogo1243	Pogoro	-8.75	36.5	Africa	Bantoid	Niger-Congo	FALSE	FALSE
stn	pedi1238	Sotho (Northern)	-24	29	Africa	Bantoid	Niger-Congo	FALSE	FALSE
bnd	band1352	Bandi	8.083333333	-10.25	Africa	Western Mande	Mande	FALSE	FALSE
knr	cent2050	Kanuri	12	13	Africa	Western Saharan	Saharan	FALSE	TRUE
ila	ilaa1246	Ila	-15.58333333	26.5	Africa	Bantoid	Niger-Congo	FALSE	FALSE
kse	koyr1242	Koyraboro Senni	16	0	Africa	Songhay	Songhay	TRUE	TRUE
kch	koyr1240	Koyra Chiini	17	-3	Africa	Songhay	Songhay	FALSE	FALSE
mrg	marg1265	Margi	11	13	Africa	Biu-Mandara	Afro-Asiatic	FALSE	FALSE
mda	mada1293	Mada (in Cameroon)	10.83333333	14.16666667	Africa	Biu-Mandara	Afro-Asiatic	FALSE	FALSE
dgb	dagb1246	Dagbani	9.583333333	-0.5	Africa	Northern-Central Gur	Niger-Congo	FALSE	FALSE
qaf	afar1241	Qafar	12	42	Africa	Lowland East Cushitic	Afro-Asiatic	FALSE	FALSE
dim	dime1235	Dime	6.166666667	36.25	Africa	South Omotic	Afro-Asiatic	FALSE	FALSE
mkn	mank1251	Mankanya	12.08333333	-15.91666667	Africa	Bak	Niger-Congo	FALSE	FALSE
mle	male1284	Maale	6	36.91666667	Africa	North Omotic	Afro-Asiatic	FALSE	FALSE
mwe	mwer1248	Mwera	-9	39	Africa	Bantoid	Niger-Congo	FALSE	FALSE
kho	nama1264	Nama	-25.5	18	Africa	Khoe-Kwadi	Khoe-Kwadi	TRUE	TRUE
sht	shat1244	Shatt	10.83333333	30	Africa	Daju	Eastern Sudanic	FALSE	FALSE
mit	mitu1240	Mituku	-1.666666667	25.5	Africa	Bantoid	Niger-Congo	FALSE	FALSE
gro	guro1248	Guro	7	-6	Africa	Eastern Mande	Mande	FALSE	FALSE
maa	masa1300	Maasai	-3	36	Africa	Nilotic	Eastern Sudanic	FALSE	FALSE
nro	naro1249	Nharo	-22.33333333	20.5	Africa	Khoe-Kwadi	Khoe-Kwadi	FALSE	FALSE
anc	ngas1240	Angas	9.5	9.5	Africa	West Chadic	Afro-Asiatic	FALSE	FALSE
rru	nyor1246	Runyoro-Rutooro	1.5	31.33333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
hrr	hara1271	Harari	9.25	42.16666667	Africa	Semitic	Afro-Asiatic	FALSE	FALSE
ddf	darf1239	Daju (Dar Fur)	12.25	25.25	Africa	Daju	Eastern Sudanic	FALSE	FALSE
kil	luba1250	Kiluba	-8	26	Africa	Bantoid	Niger-Congo	FALSE	FALSE
ngb	ngba1285	Ngbaka (Minagende)	3.5	20	Africa	Gbaya-Manza-Ngbaka	Niger-Congo	FALSE	FALSE
lma	loma1260	Loma	8	-9.5	Africa	Western Mande	Mande	FALSE	FALSE
vat	lako1244	Vata	5.833333333	-5.416666667	Africa	Kru	Niger-Congo	FALSE	FALSE
def	defa1248	Defaka	4.583333333	7.5	Africa	Ijoid	Ijoid	FALSE	FALSE
kjr	koor1239	Koorete	5.833333333	37.83333333	Africa	North Omotic	Afro-Asiatic	FALSE	FALSE
ssa	west2465	Sisaala	10.83333333	-2.666666667	Africa	Southern-Central Gur	Niger-Congo	FALSE	FALSE
koh	kohu1244	Kohumono	6	8.116666667	Africa	Cross River	Niger-Congo	FALSE	FALSE
bgs	baga1272	Baga Sitemu	10.5	-14.5	Africa	Mel	Niger-Congo	FALSE	FALSE
vai	vaii1241	Vai	6.916666667	-11.25	Africa	Western Mande	Mande	FALSE	FALSE
seb	kups1238	Sebei	1.333333333	34.58333333	Africa	Nilotic	Eastern Sudanic	FALSE	FALSE
kef	kafa1242	Kefa	7.25	36.25	Africa	South Omotic	Afro-Asiatic	FALSE	FALSE
kow	winy1241	Ko (Winye)	11.86666667	-2.916666667	Africa	Southern-Central Gur	Niger-Congo	FALSE	FALSE
bol	boli1255	Bolia	-1.25	18.33333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
nto	ntom1248	Ntomba	-2	18.33333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
shn	shon1251	Shona	-18	31	Africa	Bantoid	Niger-Congo	FALSE	FALSE
lok	loko1255	Loko	9.333333333	-12.08333333	Africa	Western Mande	Mande	FALSE	FALSE
koe	kweg1241	Koegu	7	36.08333333	Africa	Surmic	Eastern Sudanic	FALSE	FALSE
buy	buli1254	Buli (in Ghana)	10.5	-1.25	Africa	Northern-Central Gur	Niger-Congo	FALSE	FALSE
gue	guer1240	Guere	6.666666667	-7.75	Africa	Kru	Niger-Congo	FALSE	FALSE
mkd	mako1251	Makonde	-11	40	Africa	Bantoid	Niger-Congo	FALSE	FALSE
tig	tigr1271	Tigrinya	14.5	38.5	Africa	Semitic	Afro-Asiatic	FALSE	FALSE
eja	ejag1239	Ejagham	5.416666667	8.666666667	Africa	Bantoid	Niger-Congo	FALSE	FALSE
mof	mofu1248	Mofu-Gudur	10.5	14	Africa	Biu-Mandara	Afro-Asiatic	FALSE	FALSE
krn	kora1292	Korana	-29.5	20.5	Africa	Khoe-Kwadi	Khoe-Kwadi	FALSE	FALSE
chh	seba1251	Chaha	8.112935	37.93267	Africa	Semitic	Afro-Asiatic	FALSE	FALSE
kar	kara1482	Kara (in Central African Republic)	10	23	Africa	Bongo-Bagirmi	Central Sudanic	FALSE	FALSE
zan	zand1248	Zande	4	26	Africa	Ubangi	Niger-Congo	FALSE	FALSE
bud	budu1265	Buduma	13.5	14.5	Africa	Biu-Mandara	Afro-Asiatic	FALSE	FALSE
kir	cerm1238	Kirma	10.25	-4.833333333	Africa	Southern-Central Gur	Niger-Congo	FALSE	FALSE
dym	djim1235	Dyimini	8.416666667	-4.416666667	Africa	Senufo	Niger-Congo	FALSE	FALSE
tem	temm1241	Tem	8.666666667	0.5	Africa	Southern-Central Gur	Niger-Congo	FALSE	FALSE
hnd	hund1239	Hunde	-1.166666667	28.83333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
msl	nucl1440	Masalit	13.33333333	22	Africa	Maban	Maban	FALSE	FALSE
boz	tiey1235	Bozo (Tigemaxo)	15	-4	Africa	Western Mande	Mande	FALSE	FALSE
nbo	nyam1277	Nyambo	-1	31.33333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
mee	meen1242	Me'en	5	37	Africa	Surmic	Eastern Sudanic	FALSE	FALSE
leb	ngel1238	Lebeo	1.75	25	Africa	Bantoid	Niger-Congo	FALSE	FALSE
sgu	sang1333	Sangu	-1.5	11.83333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
abo	arbo1245	Arbore	5	36.75	Africa	Lowland East Cushitic	Afro-Asiatic	FALSE	FALSE
nyi	amas1236	Nyimang	12.16666667	29.33333333	Africa	Nyimang	Eastern Sudanic	FALSE	FALSE
per	pero1241	Pero	9.583333333	11	Africa	West Chadic	Afro-Asiatic	FALSE	FALSE
mla	came1252	Mambila	6.75	11.5	Africa	Bantoid	Niger-Congo	FALSE	FALSE
cum	chum1261	Chumburung	7.75	0.25	Africa	Kwa	Niger-Congo	FALSE	FALSE
nym	nyam1276	Nyamwezi	-5	33	Africa	Bantoid	Niger-Congo	FALSE	FALSE
bis	biss1248	Bisa	11.5	-0.5	Africa	Eastern Mande	Mande	FALSE	FALSE
snd	ceba1235	Senadi	9.5	-6.25	Africa	Senufo	Niger-Congo	FALSE	FALSE
sen	nucl1396	Sena	-18	35.25	Africa	Bantoid	Niger-Congo	FALSE	FALSE
bad	bade1248	Bade	12.83333333	10.5	Africa	West Chadic	Afro-Asiatic	FALSE	FALSE
mii	tama1331	Miisiirii	13.5	22	Africa	Taman	Eastern Sudanic	FALSE	FALSE
tma	tama1331	Tama	14.5	22	Africa	Taman	Eastern Sudanic	FALSE	FALSE
bou	taga1278	Berber (Wargla)	31.91666667	5.333333333	Africa	Berber	Afro-Asiatic	FALSE	FALSE
ifm	teke1274	Ifumu	-3.666666667	15.33333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
akn	akan1250	Akan	6.5	-1.25	Africa	Kwa	Niger-Congo	FALSE	FALSE
kro	kron1241	Krongo	10.5	30	Africa	Kadugli	Kadu	TRUE	TRUE
agh	aghe1239	Aghem	6.666666667	10	Africa	Bantoid	Niger-Congo	FALSE	FALSE
mrl	murl1244	Murle	6.5	33.5	Africa	Surmic	Eastern Sudanic	FALSE	TRUE
gul	gula1269	Gula (in Central African Republic)	9.5	22.5	Africa	Bongo-Bagirmi	Central Sudanic	FALSE	FALSE
ker	kera1255	Kera	9.833333333	15.08333333	Africa	East Chadic	Afro-Asiatic	FALSE	TRUE
nyh	nyih1240	Nyiha	-10	33	Africa	Bantoid	Niger-Congo	FALSE	FALSE
pod	park1239	Podoko	11	14.08333333	Africa	Biu-Mandara	Afro-Asiatic	FALSE	FALSE
kul	gamo1244	Kullo	6.75	37.08333333	Africa	North Omotic	Afro-Asiatic	FALSE	FALSE
gam	gamo1243	Gamo	6.666666667	37.25	Africa	North Omotic	Afro-Asiatic	FALSE	FALSE
wly	wola1242	Wolaytta	6.833333333	37.75	Africa	North Omotic	Afro-Asiatic	FALSE	FALSE
pkt	poko1263	Pokot	1.5	35.5	Africa	Nilotic	Eastern Sudanic	FALSE	FALSE
maj	maja1242	Majang	6.75	35	Africa	Surmic	Eastern Sudanic	FALSE	FALSE
ige	iged1239	Igede	7	8.166666667	Africa	Idomoid	Niger-Congo	FALSE	FALSE
tbw	taab1238	Tabwa	-8	29.5	Africa	Bantoid	Niger-Congo	FALSE	FALSE
dah	daha1245	Dahalo	-2.333333333	40.5	Africa	Dahalo	Afro-Asiatic	FALSE	FALSE
mbm	mbum1254	Mbum	7.75	13.16666667	Africa	Mbumic	Niger-Congo	FALSE	FALSE
sle	samb1305	Samba Leko	8.5	12.5	Africa	Samba-Duru	Niger-Congo	FALSE	FALSE
bmz	tumz1238	Berber (Mzab)	32.5	3.5	Africa	Berber	Afro-Asiatic	FALSE	FALSE
hem	hemb1242	Hemba	-6.25	27.16666667	Africa	Bantoid	Niger-Congo	FALSE	FALSE
mjk	mand1419	Manjaku	12	-16.25	Africa	Bak	Niger-Congo	FALSE	FALSE
fef	fefe1239	Fe'fe'	5.25	10.16666667	Africa	Bantoid	Niger-Congo	FALSE	FALSE
ldu	lend1245	Lendu	2	30.5	Africa	Lendu	Central Sudanic	FALSE	FALSE
nti	ngit1239	Ngiti	1.333333333	30.25	Africa	Lendu	Central Sudanic	FALSE	TRUE
kan	khan1278	Kana	4.75	7.416666667	Africa	Cross River	Niger-Congo	FALSE	FALSE
ido	idom1241	Idoma	6.916666667	7.5	Africa	Idomoid	Niger-Congo	FALSE	FALSE
dgo	dong1290	Dongo	3	30	Africa	Ubangi	Niger-Congo	FALSE	FALSE
nse	nsen1242	Nsenga	-14.5	30.83333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
leg	lega1249	Lega	-2.833333333	27.16666667	Africa	Bantoid	Niger-Congo	FALSE	FALSE
hau	haus1257	Hausa	12	7	Africa	West Chadic	Afro-Asiatic	TRUE	TRUE
bkn	orok1266	Bakundu	4.833333333	9.333333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
mdg	mund1325	Mundang	9.666666667	14.5	Africa	Mbumic	Niger-Congo	FALSE	FALSE
kba	kamb1297	Kamba	-1.5	38	Africa	Bantoid	Niger-Congo	FALSE	FALSE
abd	abid1235	Abidji	5.666666667	-4.583333333	Africa	Kwa	Niger-Congo	FALSE	FALSE
aja	ajas1235	Aja	7.333333333	25.66666667	Africa	Kresh	Central Sudanic	FALSE	FALSE
mum	nucl1240	Mumuye	9	11.66666667	Africa	Mumuye-Yandang	Niger-Congo	FALSE	FALSE
gad	gade1242	Gade	8.666666667	7.416666667	Africa	Nupoid	Niger-Congo	FALSE	FALSE
kpa	kpan1246	Kpan	7.583333333	10.16666667	Africa	Platoid	Niger-Congo	FALSE	FALSE
mgk	mung1266	Mungaka	5.916666667	10	Africa	Bantoid	Niger-Congo	FALSE	FALSE
nke	nkem1242	Nkem	6.583333333	8.583333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
yem	yemb1246	Yemba	5.416666667	10.08333333	Africa	Bantoid	Niger-Congo	FALSE	FALSE
gdf	gudu1252	Guduf	11.23333333	13.8	Africa	Biu-Mandara	Afro-Asiatic	FALSE	FALSE
ssh	boro1277	Shinassha	10.41666667	36.16666667	Africa	North Omotic	Afro-Asiatic	FALSE	FALSE
tny	west2466	Tenyer	10.66666667	-4.5	Africa	Senufo	Niger-Congo	FALSE	FALSE
wlf	nucl1347	Wolof	15.25	-16	Africa	Wolof	Niger-Congo	FALSE	FALSE
gim	benc1235	Gimira	7	35.75	Africa	North Omotic	Afro-Asiatic	FALSE	FALSE
ses	sout2807	Sesotho	-28	27	Africa	Bantoid	Niger-Congo	FALSE	FALSE
kin	kiny1244	Kinyarwanda	-2	30	Africa	Bantoid	Niger-Congo	FALSE	FALSE
laf	lafo1243	Lafofa	10.25	31.25	Africa	Lafofa	Kordofanian	FALSE	FALSE
orh	east2652	Oromo (Harar)	9	42	Africa	Lowland East Cushitic	Afro-Asiatic	TRUE	TRUE
orw	waat1238	Oromo (Waata)	-3.333333333	39.83333333	Africa	Lowland East Cushitic	Afro-Asiatic	FALSE	FALSE
orb	bora1271	Oromo (Boraana)	4.5	38.5	Africa	Lowland East Cushitic	Afro-Asiatic	FALSE	FALSE
owc	west2721	Oromo (West-Central)	9	37	Africa	Lowland East Cushitic	Afro-Asiatic	FALSE	FALSE
aeg	egyp1253	Arabic (Egyptian)	30	31	Africa	Semitic	Afro-Asiatic	TRUE	TRUE
gwo	tyap1238	Gworok	9.916666667	8.166666667	Africa	Platoid	Niger-Congo	FALSE	FALSE
naf	nafa1258	Nafaanra	8	-2.583333333	Africa	Senufo	Niger-Congo	FALSE	FALSE
sdw	sand1273	Sandawe	-5	35	Africa	Sandawe	Sandawe	FALSE	FALSE
gho	ghot1243	Ghotuo	7.083333333	5.75	Africa	Edoid	Niger-Congo	FALSE	FALSE
luv	luva1239	Luvale	-12	22	Africa	Bantoid	Niger-Congo	TRUE	TRUE
dng	ding1239	Ding	-4.333333333	19.5	Africa	Bantoid	Niger-Congo	FALSE	FALSE
bej	beja1238	Beja	18	36	Africa	Beja	Afro-Asiatic	FALSE	TRUE
bmn	bamu1253	Bamun	5.5	10.91666667	Africa	Bantoid	Niger-Congo	FALSE	FALSE
mbg	mbug1240	Mbugu	-4.333333333	38.16666667	Africa	Southern Cushitic	Afro-Asiatic	FALSE	FALSE
bpa	bura1292	Bura-Pabir	10.5	12.25	Africa	Biu-Mandara	Afro-Asiatic	FALSE	FALSE
dnw	dang1274	Dangaléat (Western)	12.16666667	18.33333333	Africa	East Chadic	Afro-Asiatic	FALSE	FALSE
